Gene ID	brain	liver	testis
ENSMUSG00000038086	0.7	0	0
ENSMUSG00000038092	0	110	0
ENSMUSG00000038102	8	5	4
ENSMUSG00000038121	4	8	2
ENSMUSG00000038122	2	0.9	2
ENSMUSG00000038145	15	9	3
ENSMUSG00000038150	18	25	22
ENSMUSG00000038155	0	2	0
ENSMUSG00000038156	11	0	2
ENSMUSG00000038160	13	23	3
ENSMUSG00000038168	1	0.6	0
ENSMUSG00000038172	5	4	2
ENSMUSG00000038173	2	0	0.9
ENSMUSG00000038174	8	2	1
ENSMUSG00000038178	7	1	3
ENSMUSG00000038180	0.6	0	33
ENSMUSG00000038188	1	3	0
ENSMUSG00000038195	1	11	0.5
ENSMUSG00000038199	0	0	55
ENSMUSG00000038205	8	0.5	3
ENSMUSG00000038213	3	7	2
ENSMUSG00000038224	0	194	0
ENSMUSG00000038235	4	24	7
ENSMUSG00000038241	5	1	3
ENSMUSG00000038250	5	4	5
ENSMUSG00000038260	2	0	11
ENSMUSG00000038264	27	0	4
ENSMUSG00000038268	4	0.9	1
ENSMUSG00000038286	27	118	9
ENSMUSG00000038290	4	3	13
ENSMUSG00000038291	15	4	14
ENSMUSG00000038292	0.8	0	32
ENSMUSG00000038301	20	7	1
ENSMUSG00000038302	11	6	2
ENSMUSG00000038323	8	10	9
ENSMUSG00000038335	8	5	4
ENSMUSG00000038349	8	0	0
ENSMUSG00000038357	0	0	0
ENSMUSG00000038366	19	19	4
ENSMUSG00000038368	3	0.8	0.7
ENSMUSG00000038370	111	1	2
ENSMUSG00000038372	4	1	3
ENSMUSG00000038383	2	1	2
ENSMUSG00000038384	3	2	3
ENSMUSG00000038387	6	11	9
ENSMUSG00000038388	35	50	103
ENSMUSG00000038412	49	21	22
ENSMUSG00000038416	25	10	13
ENSMUSG00000038417	10	4	6
ENSMUSG00000038421	0	0	2
ENSMUSG00000038422	2	7	2
ENSMUSG00000038429	25	9	8
ENSMUSG00000038459	13	37	7
ENSMUSG00000038462	122	189	93
ENSMUSG00000038467	182	51	110
ENSMUSG00000038481	15	2	9
ENSMUSG00000038486	71	0	0
ENSMUSG00000038489	14	12	9
ENSMUSG00000038495	5	4	10
ENSMUSG00000038503	8	5	16
ENSMUSG00000038506	14	4	2
ENSMUSG00000038507	2	6	6
ENSMUSG00000038520	12	7	6
ENSMUSG00000038524	0.7	0	0.6
ENSMUSG00000038526	5	9	0
ENSMUSG00000038542	6	3	18
ENSMUSG00000038545	3	0.7	0.9
ENSMUSG00000038555	59	0	44
ENSMUSG00000038563	4	3	12
ENSMUSG00000038564	13	3	75
ENSMUSG00000038582	9	3	18
ENSMUSG00000038583	1	0	3
ENSMUSG00000038587	11	1	459
ENSMUSG00000038600	0	0	0
ENSMUSG00000038602	17	0	0
ENSMUSG00000038604	16	2	2
ENSMUSG00000038607	2	0	4
ENSMUSG00000038612	19	38	22
ENSMUSG00000038622	53	17	39
ENSMUSG00000038623	1	0	0
ENSMUSG00000038633	21	17	3
ENSMUSG00000038641	0	49	0
ENSMUSG00000038642	80	53	5
ENSMUSG00000038644	2	0.7	3
ENSMUSG00000038646	51	20	21
ENSMUSG00000038650	17	29	8
ENSMUSG00000038658	4	3	1
ENSMUSG00000038670	0	0	0.5
ENSMUSG00000038671	9	4	10
ENSMUSG00000038683	11	8	7
ENSMUSG00000038690	60	51	25
ENSMUSG00000038695	20	26	10
ENSMUSG00000038704	0.6	31	0.7
ENSMUSG00000038708	21	24	62
ENSMUSG00000038709	0	0	168
ENSMUSG00000038717	77	85	25
ENSMUSG00000038722	69	70	103
ENSMUSG00000038725	0	0	0
ENSMUSG00000038733	14	15	23
ENSMUSG00000038736	8	11	19
ENSMUSG00000038740	9	0	0
ENSMUSG00000038762	24	16	38
ENSMUSG00000038766	1	2	1
ENSMUSG00000038774	4	7	9
ENSMUSG00000038775	0.6	0	0.7
ENSMUSG00000038776	6	50	18
ENSMUSG00000038807	18	0	0.6
ENSMUSG00000038812	19	15	17
ENSMUSG00000038822	3	0	1
ENSMUSG00000038827	2	0	3
ENSMUSG00000038828	10	11	28
ENSMUSG00000038838	3	2	1
ENSMUSG00000038843	0	0	0
ENSMUSG00000038844	2	2	5
ENSMUSG00000038845	25	28	13
ENSMUSG00000038848	21	12	9
ENSMUSG00000038859	0.8	20	2
ENSMUSG00000038871	20	3	39
ENSMUSG00000038876	18	8	15
ENSMUSG00000038880	5	6	3
ENSMUSG00000038886	17	3	5
ENSMUSG00000038900	58	59	50
ENSMUSG00000038910	33	6	1
ENSMUSG00000038914	4	3	7
ENSMUSG00000038916	24	0	0
ENSMUSG00000038936	16	0.5	100
ENSMUSG00000038943	0.9	0	26
ENSMUSG00000038949	5	0.9	4
ENSMUSG00000038957	5	3	4
ENSMUSG00000038965	9	6	13
ENSMUSG00000038967	18	14	31
ENSMUSG00000038970	13	2	3
ENSMUSG00000038975	30	27	5
ENSMUSG00000038982	13	18	16
ENSMUSG00000038991	12	39	6
ENSMUSG00000038994	0.5	0	392
ENSMUSG00000039000	8	5	10
ENSMUSG00000039001	885	603	291
ENSMUSG00000039016	189	84	243
ENSMUSG00000039018	5	4	3
ENSMUSG00000039031	3	6	2
ENSMUSG00000039041	10	11	15
ENSMUSG00000039043	6	2	0
ENSMUSG00000039047	8	5	6
ENSMUSG00000039048	7	8	6
ENSMUSG00000039050	13	5	5
ENSMUSG00000039058	39	0	0.8
ENSMUSG00000039062	2	32	0
ENSMUSG00000039063	0	15	0.6
ENSMUSG00000039067	82	52	58
ENSMUSG00000039105	66	46	67
ENSMUSG00000039108	35	10	20
ENSMUSG00000039109	0.9	0	2
ENSMUSG00000039114	135	167	3
ENSMUSG00000039115	0.9	3	0.8
ENSMUSG00000039126	10	0	0
ENSMUSG00000039128	21	8	11
ENSMUSG00000039130	3	1	3
ENSMUSG00000039131	0	0	2
ENSMUSG00000039145	15	12	0.6
ENSMUSG00000039148	21	11	19
ENSMUSG00000039156	27	8	4
ENSMUSG00000039159	15	11	11
ENSMUSG00000039163	21	22	9
ENSMUSG00000039166	9	2	6
ENSMUSG00000039168	2	58	17
ENSMUSG00000039183	12	13	79
ENSMUSG00000039187	0	0	4
ENSMUSG00000039193	0	0	3
ENSMUSG00000039194	6	0	0
ENSMUSG00000039196	0	1054	0.6
ENSMUSG00000039197	51	477	13
ENSMUSG00000039198	0	0	18
ENSMUSG00000039202	7	8	11
ENSMUSG00000039206	3	1	0
ENSMUSG00000039217	22	10	1
ENSMUSG00000039224	0	0	99
ENSMUSG00000039230	3	2	1
ENSMUSG00000039233	14	6	7
ENSMUSG00000039253	15	4	5
ENSMUSG00000039254	3	3	44
ENSMUSG00000039262	22	3	0.9
ENSMUSG00000039263	3	7	4
ENSMUSG00000039264	0	0	0
ENSMUSG00000039278	138	0	3
ENSMUSG00000039294	4	2	1
ENSMUSG00000039298	2	0.5	23
ENSMUSG00000039316	2	0	0.6
ENSMUSG00000039323	27	88	3
ENSMUSG00000039337	0	0	12
ENSMUSG00000039345	5	2	14
ENSMUSG00000039356	6	4	4
ENSMUSG00000039395	5	23	7
ENSMUSG00000039414	8	3	4
ENSMUSG00000039419	9	0	2
ENSMUSG00000039428	12	20	2
ENSMUSG00000039431	14	0.9	0.6
ENSMUSG00000039438	0	477	3
ENSMUSG00000039449	11	8	9
ENSMUSG00000039450	4	37	0.8
ENSMUSG00000039456	8	7	13
ENSMUSG00000039458	6	2	11
ENSMUSG00000039474	19	3	0
ENSMUSG00000039478	24	0.6	4
ENSMUSG00000039483	2	0.5	0.6
ENSMUSG00000039496	0	0	1
ENSMUSG00000039501	7	3	8
ENSMUSG00000039509	6	2	15
ENSMUSG00000039515	19	4	13
ENSMUSG00000039529	0.5	12	0
ENSMUSG00000039530	91	6	57
ENSMUSG00000039536	14	15	9
ENSMUSG00000039556	0	0	0
ENSMUSG00000039585	6	0	8
ENSMUSG00000039601	70	0.7	0.6
ENSMUSG00000039615	16	6	6
ENSMUSG00000039616	0	12	0
ENSMUSG00000039621	8	0	1
ENSMUSG00000039630	47	15	31
ENSMUSG00000039637	5	0.9	1
ENSMUSG00000039640	38	47	37
ENSMUSG00000039648	3	35	3
ENSMUSG00000039653	0	162	0
ENSMUSG00000039670	2	2	1
ENSMUSG00000039678	7	5	3
ENSMUSG00000039680	45	18	27
ENSMUSG00000039683	0.5	0	0
ENSMUSG00000039697	14	0	4
ENSMUSG00000039703	9	13	21
ENSMUSG00000039714	4	0	0
ENSMUSG00000039740	46	4	3
ENSMUSG00000039745	7	20	32
ENSMUSG00000039756	18	16	29
ENSMUSG00000039763	6	5	15
ENSMUSG00000039768	6	5	3
ENSMUSG00000039770	38	12	17
ENSMUSG00000039781	7	0.9	18
ENSMUSG00000039783	0	42	0
ENSMUSG00000039787	2	0	2
ENSMUSG00000039795	3	2	0.7
ENSMUSG00000039809	47	6	0.5
ENSMUSG00000039824	46	2	44
ENSMUSG00000039831	3	13	58
ENSMUSG00000039840	3	2	0.9
ENSMUSG00000039849	5	2	3
ENSMUSG00000039852	16	3	6
ENSMUSG00000039886	12	30	95
ENSMUSG00000039887	6	6	1
ENSMUSG00000039891	0.6	0	0.6
ENSMUSG00000039901	4	2	2
ENSMUSG00000039936	5	0.7	9
ENSMUSG00000039952	10	9	4
ENSMUSG00000039959	4	0.6	3
ENSMUSG00000039963	0.7	0	36
ENSMUSG00000039985	0.9	0.6	2
ENSMUSG00000040009	27	0	0.9
ENSMUSG00000040010	13	0	21
ENSMUSG00000040017	0	114	0
ENSMUSG00000040021	4	4	5
ENSMUSG00000040022	6	0.8	6
ENSMUSG00000040025	10	7	8
ENSMUSG00000040028	8	5	11
ENSMUSG00000040029	6	8	0.8
ENSMUSG00000040034	2	1	8
ENSMUSG00000040035	43	0	0
ENSMUSG00000040048	229	186	116
ENSMUSG00000040061	0	0	1
ENSMUSG00000040084	0.5	0	12
ENSMUSG00000040105	23	5	14
ENSMUSG00000040118	12	0	1
ENSMUSG00000040134	0	531	0
ENSMUSG00000040147	10	53	0.6
ENSMUSG00000040151	7	2	1
ENSMUSG00000040158	2	2	0.9
ENSMUSG00000040170	0.7	1	0
ENSMUSG00000040174	2	2	11
ENSMUSG00000040181	2	21	0
ENSMUSG00000040188	5	4	37
ENSMUSG00000040204	0	0	0.9
ENSMUSG00000040219	1	0	27
ENSMUSG00000040236	16	10	8
ENSMUSG00000040250	13	10	47
ENSMUSG00000040260	16	0	11
ENSMUSG00000040269	17	26	31
ENSMUSG00000040274	0	0.8	1
ENSMUSG00000040276	60	0	3
ENSMUSG00000040283	0	3	0
ENSMUSG00000040296	1	6	1
ENSMUSG00000040297	4	3	26
ENSMUSG00000040322	1	0.7	6
ENSMUSG00000040351	5	3	4
ENSMUSG00000040354	19	19	13
ENSMUSG00000040359	9	14	12
ENSMUSG00000040370	15	27	6
ENSMUSG00000040383	4	2	5
ENSMUSG00000040385	124	67	18
ENSMUSG00000040389	34	0.5	7
ENSMUSG00000040412	7	0	35
ENSMUSG00000040415	57	1	22
ENSMUSG00000040423	4	4	8
ENSMUSG00000040424	15	0	19
ENSMUSG00000040430	15	3	0.8
ENSMUSG00000040446	30	7	4
ENSMUSG00000040463	8	8	5
ENSMUSG00000040466	4	26	2
ENSMUSG00000040472	11	5	6
ENSMUSG00000040479	52	4	1
ENSMUSG00000040483	2	1	0.8
ENSMUSG00000040488	5	4	3
ENSMUSG00000040489	0	0	45
ENSMUSG00000040495	4	0	2
ENSMUSG00000040514	0	0	18
ENSMUSG00000040521	7	5	3
ENSMUSG00000040524	3	2	3
ENSMUSG00000040532	7	8	16
ENSMUSG00000040536	25	14	0
ENSMUSG00000040548	18	25	78
ENSMUSG00000040560	25	4	6
ENSMUSG00000040562	1	32	79
ENSMUSG00000040584	6	0	0
ENSMUSG00000040592	0	0	0
ENSMUSG00000040594	0.5	0	10
ENSMUSG00000040629	0.5	0	486
ENSMUSG00000040653	11	0	0.6
ENSMUSG00000040658	2	3	4
ENSMUSG00000040666	2	0	1
ENSMUSG00000040675	3	0	1
ENSMUSG00000040690	3	0	12
ENSMUSG00000040694	0.5	0	1
ENSMUSG00000040699	6	0.7	61
ENSMUSG00000040701	0.7	1	0
ENSMUSG00000040703	0.9	0	0
ENSMUSG00000040706	2	94	0
ENSMUSG00000040713	13	144	16
ENSMUSG00000040720	8	5	10
ENSMUSG00000040722	58	2	0.5
ENSMUSG00000040724	2	0	0.6
ENSMUSG00000040725	20	14	61
ENSMUSG00000040731	182	67	125
ENSMUSG00000040734	1	0.8	21
ENSMUSG00000040738	5	4	4
ENSMUSG00000040740	1	0.9	0.6
ENSMUSG00000040752	0	0	0.6
ENSMUSG00000040760	14	4	5
ENSMUSG00000040771	17	30	35
ENSMUSG00000040797	9	0	0
ENSMUSG00000040809	0	0	0.6
ENSMUSG00000040811	30	2	2
ENSMUSG00000040820	2	2	0.7
ENSMUSG00000040824	113	53	278
ENSMUSG00000040843	12	4	23
ENSMUSG00000040848	5	10	2
ENSMUSG00000040850	7	21	69
ENSMUSG00000040859	8	10	17
ENSMUSG00000040866	0	0	71
ENSMUSG00000040883	13	158	53
ENSMUSG00000040888	7	16	75
ENSMUSG00000040904	0	0	0
ENSMUSG00000040907	433	0	0
ENSMUSG00000040940	7	5	3
ENSMUSG00000040945	16	5	12
ENSMUSG00000040952	15	11	8
ENSMUSG00000040963	0	129	0
ENSMUSG00000040978	0.6	0	18
ENSMUSG00000041020	51	0	1
ENSMUSG00000041028	190	117	67
ENSMUSG00000041035	24	3	18
ENSMUSG00000041037	11	3	0.5
ENSMUSG00000041040	7	1	6
ENSMUSG00000041058	11	21	12
ENSMUSG00000041073	9	0	0
ENSMUSG00000041078	8	0	0
ENSMUSG00000041084	19	28	9
ENSMUSG00000041112	13	0	4
ENSMUSG00000041117	0.9	0	0.8
ENSMUSG00000041126	29	20	24
ENSMUSG00000041133	32	26	3
ENSMUSG00000041134	1	1	0
ENSMUSG00000041168	25	43	7
ENSMUSG00000041187	1	1	0.5
ENSMUSG00000041203	51	43	52
ENSMUSG00000041205	11	0	0
ENSMUSG00000041216	1	0	0
ENSMUSG00000041220	15	18	2
ENSMUSG00000041231	31	15	11
ENSMUSG00000041236	71	21	10
ENSMUSG00000041247	0	0	0
ENSMUSG00000041261	2	16	0
ENSMUSG00000041278	26	9	25
ENSMUSG00000041297	8	5	9
ENSMUSG00000041298	5	0	15
ENSMUSG00000041308	0.6	0	5
ENSMUSG00000041313	3	0	1
ENSMUSG00000041319	2	2	3
ENSMUSG00000041329	112	0	5
ENSMUSG00000041341	5	3	4
ENSMUSG00000041351	26	0	0.6
ENSMUSG00000041354	5	1	3
ENSMUSG00000041355	25	28	26
ENSMUSG00000041362	11	13	4
ENSMUSG00000041378	31	3	4
ENSMUSG00000041408	12	26	38
ENSMUSG00000041417	12	8	0.5
ENSMUSG00000041426	4	13	1
ENSMUSG00000041431	0	0	17
ENSMUSG00000041444	14	0.7	0.8
ENSMUSG00000041445	2	4	0.5
ENSMUSG00000041459	31	24	24
ENSMUSG00000041476	0	0	10
ENSMUSG00000041515	0.5	0.8	0.8
ENSMUSG00000041528	5	6	7
ENSMUSG00000041530	6	3	0.5
ENSMUSG00000041536	0	0	9
ENSMUSG00000041548	8	104	0
ENSMUSG00000041556	91	0	24
ENSMUSG00000041570	15	3	9
ENSMUSG00000041571	360	23	73
ENSMUSG00000041577	5	6	1
ENSMUSG00000041592	0.6	0	0.6
ENSMUSG00000041598	9	8	12
ENSMUSG00000041607	320	0	0
ENSMUSG00000041616	0	0	0
ENSMUSG00000041623	2	1	87
ENSMUSG00000041625	7	21	7
ENSMUSG00000041632	10	10	3
ENSMUSG00000041638	3	3	8
ENSMUSG00000041645	64	11	45
ENSMUSG00000041650	5	15	4
ENSMUSG00000041658	57	0	6
ENSMUSG00000041660	1	23	0.9
ENSMUSG00000041685	8	8	3
ENSMUSG00000041698	0	145	0
ENSMUSG00000041712	14	7	112
ENSMUSG00000041731	0.8	0	0
ENSMUSG00000041733	23	16	14
ENSMUSG00000041736	2	13	2
ENSMUSG00000041741	0	0	0
ENSMUSG00000041757	6	3	9
ENSMUSG00000041763	6	6	22
ENSMUSG00000041765	13	10	29
ENSMUSG00000041769	11	5	29
ENSMUSG00000041781	15	7	13
ENSMUSG00000041782	0.8	3	0
ENSMUSG00000041797	1	0.6	2
ENSMUSG00000041801	18	0	1
ENSMUSG00000041815	8	4	9
ENSMUSG00000041817	16	0	8
ENSMUSG00000041828	1	20	0
ENSMUSG00000041840	14	8	268
ENSMUSG00000041845	0.7	10	3
ENSMUSG00000041846	18	41	22
ENSMUSG00000041859	0.8	1	6
ENSMUSG00000041870	12	6	71
ENSMUSG00000041881	16	10	19
ENSMUSG00000041889	36	0	0
ENSMUSG00000041890	5	2	2
ENSMUSG00000041891	5	43	3
ENSMUSG00000041912	6	0.7	8
ENSMUSG00000041926	5	3	4
ENSMUSG00000041935	10	6	3
ENSMUSG00000041939	5	6	3
ENSMUSG00000041958	19	5	14
ENSMUSG00000041959	27	65	8
ENSMUSG00000041986	120	0	0
ENSMUSG00000042010	0.7	14	0
ENSMUSG00000042015	7	3	4
ENSMUSG00000042029	0.5	0	3
ENSMUSG00000042032	23	5	3
ENSMUSG00000042043	194	232	326
ENSMUSG00000042050	7	2	57
ENSMUSG00000042066	22	0	0
ENSMUSG00000042078	21	0	3
ENSMUSG00000042079	18	35	73
ENSMUSG00000042099	6	1	28
ENSMUSG00000042102	0	201	0
ENSMUSG00000042105	23	4	0.8
ENSMUSG00000042106	2	0	0
ENSMUSG00000042109	14	0	0.7
ENSMUSG00000042111	5	3	5
ENSMUSG00000042118	0	96	1
ENSMUSG00000042190	0.6	0	7
ENSMUSG00000042195	2	0	6
ENSMUSG00000042198	8	5	11
ENSMUSG00000042211	12	9	28
ENSMUSG00000042215	3	0.9	2
ENSMUSG00000042216	15	0	0
ENSMUSG00000042228	2	6	0
ENSMUSG00000042229	8	4	5
ENSMUSG00000042248	0	29	0
ENSMUSG00000042249	7	0	4
ENSMUSG00000042251	0	13	0.6
ENSMUSG00000042272	9	0.7	5
ENSMUSG00000042275	9	7	7
ENSMUSG00000042284	0.8	3	5
ENSMUSG00000042289	1	38	0
ENSMUSG00000042298	26	4	2
ENSMUSG00000042302	18	4	23
ENSMUSG00000042303	1	0	0.8
ENSMUSG00000042331	9	0	3
ENSMUSG00000042348	7	3	0.6
ENSMUSG00000042349	0	1	0
ENSMUSG00000042351	0	0	0.7
ENSMUSG00000042354	27	35	30
ENSMUSG00000042359	7	0	0
ENSMUSG00000042363	15	5	0
ENSMUSG00000042369	17	9	7
ENSMUSG00000042380	24	8	10
ENSMUSG00000042390	6	2	3
ENSMUSG00000042396	17	24	40
ENSMUSG00000042401	19	0	2
ENSMUSG00000042404	4	0.5	3
ENSMUSG00000042426	9	5	10
ENSMUSG00000042436	0.8	0	2
ENSMUSG00000042444	10	3	1
ENSMUSG00000042447	4	3	11
ENSMUSG00000042460	2	10	7
ENSMUSG00000042462	9	17	9
ENSMUSG00000042473	1	6	0
ENSMUSG00000042476	0.5	24	0
ENSMUSG00000042485	1	2	0.5
ENSMUSG00000042487	31	21	50
ENSMUSG00000042489	0	0	2
ENSMUSG00000042492	12	2	2
ENSMUSG00000042502	26	8	11
ENSMUSG00000042506	29	3	3
ENSMUSG00000042510	0.7	1	1
ENSMUSG00000042515	0.9	0	7
ENSMUSG00000042520	4	2	9
ENSMUSG00000042532	32	0	3
ENSMUSG00000042535	8	3	7
ENSMUSG00000042557	7	6	14
ENSMUSG00000042558	8	3	1
ENSMUSG00000042572	19	6	11
ENSMUSG00000042590	10	3	5
ENSMUSG00000042606	8	2	35
ENSMUSG00000042613	13	2	4
ENSMUSG00000042616	7	0	63
ENSMUSG00000042626	2	7	2
ENSMUSG00000042628	11	16	38
ENSMUSG00000042632	3	4	39
ENSMUSG00000042642	4	5	7
ENSMUSG00000042644	0.5	0	3
ENSMUSG00000042650	10	16	8
ENSMUSG00000042660	10	12	6
ENSMUSG00000042670	22	22	51
ENSMUSG00000042671	10	0	0
ENSMUSG00000042684	1	0	3
ENSMUSG00000042694	4	1	8
ENSMUSG00000042705	8	3	4
ENSMUSG00000042707	1	0	90
ENSMUSG00000042708	0.7	0	113
ENSMUSG00000042717	0	0	0.5
ENSMUSG00000042734	12	0	17
ENSMUSG00000042737	8	8	2
ENSMUSG00000042743	44	0.6	1
ENSMUSG00000042747	17	20	9
ENSMUSG00000042759	0	0	0
ENSMUSG00000042787	8	0.8	1
ENSMUSG00000042797	5	8	254
ENSMUSG00000042807	2	0	0
ENSMUSG00000042814	12	6	34
ENSMUSG00000042828	0	0	0
ENSMUSG00000042870	6	4	16
ENSMUSG00000042873	18	0	0
ENSMUSG00000042901	9	2	4
ENSMUSG00000042992	18	4	4
ENSMUSG00000042997	0.9	1	0.6
ENSMUSG00000043004	34	0	0
ENSMUSG00000043019	7	9	2
ENSMUSG00000043050	4	0	4200
ENSMUSG00000043065	4	0.7	5
ENSMUSG00000043085	0	3	1
ENSMUSG00000043091	0.8	11	10
ENSMUSG00000043131	5	10	6
ENSMUSG00000043140	9	4	10
ENSMUSG00000043162	6	9	0
ENSMUSG00000043190	4	3	8
ENSMUSG00000043207	4	10	2
ENSMUSG00000043251	1	0.9	8
ENSMUSG00000043262	2	2	1
ENSMUSG00000043263	0	0	6
ENSMUSG00000043284	14	9	4
ENSMUSG00000043298	7	0	0
ENSMUSG00000043311	8	4	1
ENSMUSG00000043336	1	2	1
ENSMUSG00000043411	9	6	7
ENSMUSG00000043441	0	0	0
ENSMUSG00000043445	26	7	437
ENSMUSG00000043460	3	0	4
ENSMUSG00000043463	9	0	0
ENSMUSG00000043501	0.5	0	0.8
ENSMUSG00000043535	5	3	62
ENSMUSG00000043542	22	0	6
ENSMUSG00000043572	1	0	0
ENSMUSG00000043629	6	0	36
ENSMUSG00000043639	0.5	0.5	0
ENSMUSG00000043648	0	0	26
ENSMUSG00000043670	20	0	0
ENSMUSG00000043702	2	2	1
ENSMUSG00000043716	86	97	61
ENSMUSG00000043733	21	9	2
ENSMUSG00000043866	6	5	9
ENSMUSG00000043909	5	0.7	3
ENSMUSG00000043940	9	3	4
ENSMUSG00000043943	0	0	4
ENSMUSG00000043962	8	6	8
ENSMUSG00000043991	14	5	2
ENSMUSG00000043998	14	29	16
ENSMUSG00000044005	9	146	0.5
ENSMUSG00000044018	26	29	4
ENSMUSG00000044024	16	0	0.6
ENSMUSG00000044056	0	0	176
ENSMUSG00000044117	93	0	7
ENSMUSG00000044147	19	20	9
ENSMUSG00000044148	11	3	2
ENSMUSG00000044155	9	3	8
ENSMUSG00000044167	2	4	0.7
ENSMUSG00000044217	0	0	0
ENSMUSG00000044221	56	58	33
ENSMUSG00000044224	17	11	34
ENSMUSG00000044252	75	26	30
ENSMUSG00000044258	7	6	2
ENSMUSG00000044279	0	3	0.5
ENSMUSG00000044288	14	0	0
ENSMUSG00000044296	0.9	0	0.7
ENSMUSG00000044308	15	10	3
ENSMUSG00000044340	14	3	27
ENSMUSG00000044345	2	3	1
ENSMUSG00000044350	0.7	3	1
ENSMUSG00000044362	0.6	0	102
ENSMUSG00000044393	0.6	17	0
ENSMUSG00000044405	0	0	28
ENSMUSG00000044433	3	1	2
ENSMUSG00000044444	0	0	122
ENSMUSG00000044447	1	1	2
ENSMUSG00000044456	0	1	0.5
ENSMUSG00000044465	8	3	4
ENSMUSG00000044468	0.7	2	84
ENSMUSG00000044469	2	5	0
ENSMUSG00000044496	4	4	6
ENSMUSG00000044526	0	0	194
ENSMUSG00000044533	65	117	40
ENSMUSG00000044550	29	0	0.8
ENSMUSG00000044562	6	3	3
ENSMUSG00000044573	27	31	27
ENSMUSG00000044600	21	11	5
ENSMUSG00000044629	14	0	0
ENSMUSG00000044667	31	0	0.5
ENSMUSG00000044678	0	0	61
ENSMUSG00000044708	81	0	0
ENSMUSG00000044709	19	13	18
ENSMUSG00000044726	0	0	0.6
ENSMUSG00000044734	7	0	2
ENSMUSG00000044749	0	29	0
ENSMUSG00000044763	6	11	4
ENSMUSG00000044788	4	13	0.6
ENSMUSG00000044792	22	6	29
ENSMUSG00000044835	18	0	24
ENSMUSG00000044857	9	6	8
ENSMUSG00000044894	86	147	146
ENSMUSG00000044921	0.8	0	10
ENSMUSG00000044986	29	143	13
ENSMUSG00000045009	7	0	0
ENSMUSG00000045031	4	0	133
ENSMUSG00000045038	69	3	1
ENSMUSG00000045039	12	0.7	2
ENSMUSG00000045100	7	2	9
ENSMUSG00000045103	2	1	0
ENSMUSG00000045107	4	6	119
ENSMUSG00000045114	1	0	0
ENSMUSG00000045128	52	53	44
ENSMUSG00000045136	24	0	0
ENSMUSG00000045160	14	27	25
ENSMUSG00000045165	0.6	0	1
ENSMUSG00000045180	9	2	0
ENSMUSG00000045193	15	2	22
ENSMUSG00000045211	8	2	60
ENSMUSG00000045237	15	14	2
ENSMUSG00000045259	2	0	7
ENSMUSG00000045302	9	12	4
ENSMUSG00000045316	15	39	9
ENSMUSG00000045322	0	0	0
ENSMUSG00000045374	2	5	0.7
ENSMUSG00000045377	2	1	0.7
ENSMUSG00000045394	0	1	34
ENSMUSG00000045410	7	9	11
ENSMUSG00000045427	24	10	3
ENSMUSG00000045441	0	1	0
ENSMUSG00000045503	5	4	3
ENSMUSG00000045573	65	0	106
ENSMUSG00000045589	39	0	0
ENSMUSG00000045594	7	3	4
ENSMUSG00000045613	4	0	0
ENSMUSG00000045631	0	0	14
ENSMUSG00000045659	2	0	0.6
ENSMUSG00000045664	5	0.8	0
ENSMUSG00000045667	0	0	0.6
ENSMUSG00000045679	0.6	0	0
ENSMUSG00000045691	2	2	0.6
ENSMUSG00000045725	0.8	0	7
ENSMUSG00000045731	2	0	0
ENSMUSG00000045752	11	4	6
ENSMUSG00000045763	185	0.6	13
ENSMUSG00000045826	0	0	0
ENSMUSG00000045867	4	5	2
ENSMUSG00000045886	0	0	0.7
ENSMUSG00000045896	13	5	10
ENSMUSG00000045912	1	0	0
ENSMUSG00000045930	0.6	3	0
ENSMUSG00000045954	7	11	1
ENSMUSG00000045967	14	0	0
ENSMUSG00000045973	15	17	2
ENSMUSG00000045983	39	68	51
ENSMUSG00000046000	0	0	8
ENSMUSG00000046008	0	0	0
ENSMUSG00000046010	9	10	36
ENSMUSG00000046020	2	1	0.9
ENSMUSG00000046027	1	8	0.5
ENSMUSG00000046034	12	34	11
ENSMUSG00000046079	4	3	1
ENSMUSG00000046093	55	0	2
ENSMUSG00000046139	4	3	1
ENSMUSG00000046186	0	0	6
ENSMUSG00000046192	1	0	48
ENSMUSG00000046201	15	6	7
ENSMUSG00000046230	5	2	15
ENSMUSG00000046240	25	0	6
ENSMUSG00000046275	0	0	0
ENSMUSG00000046312	8	5	4
ENSMUSG00000046324	7	3	3
ENSMUSG00000046329	37	26	1
ENSMUSG00000046330	455	423	556
ENSMUSG00000046364	94	79	59
ENSMUSG00000046378	8	0	0
ENSMUSG00000046402	12	24	5
ENSMUSG00000046404	3	3	9
ENSMUSG00000046434	133	33	34
ENSMUSG00000046442	31	0	2
ENSMUSG00000046447	439	26	38
ENSMUSG00000046516	7	4	3
ENSMUSG00000046523	9	0	0
ENSMUSG00000046562	6	7	3
ENSMUSG00000046573	16	4	5
ENSMUSG00000046574	7	1	1
ENSMUSG00000046598	12	21	2
ENSMUSG00000046671	10	9	31
ENSMUSG00000046688	3	6	0.6
ENSMUSG00000046707	9	3	25
ENSMUSG00000046718	5	123	3
ENSMUSG00000046727	6	1	15
ENSMUSG00000046743	0.5	0	0
ENSMUSG00000046756	12	15	5
ENSMUSG00000046785	16	4	2
ENSMUSG00000046811	0	20	0
ENSMUSG00000046814	0.7	48	0.8
ENSMUSG00000046836	13	6	4
